group,alphabet,seed_to_target,seed_n,target_n,boundary_signature,seeds_in_signature,signature_rate_NW,signature_rate_NE,signature_rate_SW,signature_rate_SE,signature_rate_CENTER,signature_rate_ALL_CORNERS,signature_rate_ANY_EDGE,signature_rate_ANY_OFFSET
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:10,1,1|R:10,1,1/2|B:1,1,1|L:10,2,10",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:10,1,1|R:10,1,1/2|B:1,10,2|L:10,2,10",1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:10,1,1|R:10,1,1/2|B:1,2,10|L:10,2,10",1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:10,1,1|R:10,1,1/2|B:10,1,1|L:10,2,1/2",1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:10,1,1|R:10,1,1/2|B:10,1,2|L:10,2,10",1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:10,1,1|R:10,1,1/2|B:10,10,2|L:10,2,1/2",1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:10,1,1|R:10,1,1/2|B:10,2,10|L:10,2,1/2",1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:10,1,1|R:10,1,1/2|B:10,2,1|L:10,2,10",1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:10,1,1|R:10,1,10|B:1,1,10|L:10,2,10",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:10,1,1|R:10,1,10|B:1,10,1|L:10,2,10",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:10,1,1|R:10,1,10|B:10,1,10|L:10,2,1/2",1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:10,1,1|R:10,1,10|B:10,1,1|L:10,2,10",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:10,1,1|R:10,1,10|B:10,10,1|L:10,2,1/2",1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:10,1,1|R:10,1,10|B:10,10,2|L:10,2,10",1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:10,1,1|R:10,1,10|B:10,2,10|L:10,2,10",1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:10,1,1|R:10,2,1/2|B:1,1,2|L:10,0,1/2",2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:10,1,1|R:10,2,1/2|B:2,1,2|L:10,0,10",2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:10,1,1|R:10,2,1/2|B:2,10,2|L:10,0,1/2",2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:10,1,1|R:10,2,10|B:1,1,1|L:10,0,1/2",2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:10,1,1|R:10,2,10|B:1,10,2|L:10,0,1/2",2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:10,1,1|R:10,2,10|B:2,1,1|L:10,0,10",2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:10,1,1|R:10,2,10|B:2,10,1|L:10,0,1/2",2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:10,1,1|R:10,2,10|B:2,10,2|L:10,0,10",2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:0,1/2,1/2|B:1,1,2|L:1,1/2,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:0,1/2,1/2|B:1,2,1|L:1,1/2,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:0,1/2,1/2|B:2,1,1|L:1,1/2,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:0,1/2,1/2|B:2,1,2|L:1,1/2,10",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:0,1/2,1/2|B:2,2,1|L:1,1/2,10",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:0,1/2,10|B:1,1,1|L:1,1/2,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:0,1/2,10|B:2,1,1|L:1,1/2,10",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:1,1/2,0|B:1,0,0|L:2,10,0",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:1,1/2,1/2|B:1,2,2|L:2,1/2,10",1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:1,1/2,1/2|B:2,2,2|L:2,10,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:1,1/2,10|B:1,1,2|L:2,1/2,10",1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:1,1/2,10|B:1,2,1|L:2,1/2,10",1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:1,1/2,10|B:1,2,2|L:2,10,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:1,1/2,10|B:2,1,2|L:2,10,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:1,1/2,10|B:2,2,1|L:2,10,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:1,1/2,10|B:2,2,2|L:2,10,10",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:1,1/2,1|B:0,1,0|L:2,10,1",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:1,1/2,2|B:0,0,1|L:2,10,2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:1,10,1/2|B:1,1,1|L:2,1/2,10",1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:1,10,1/2|B:1,2,1|L:2,10,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:1,10,1/2|B:2,1,1|L:2,10,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:1,10,1/2|B:2,2,1|L:2,10,10",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:2,1/2,0|B:0,1,0|L:0,1/2,1",1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:2,1/2,0|B:0,1,0|L:0,10,2",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:2,1/2,1|B:0,0,1|L:0,1/2,2",1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:2,1/2,1|B:1,0,1|L:0,10,0",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:2,1/2,2|B:1,0,1|L:0,1/2,0",1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:2,1/2,2|B:1,0,1|L:0,10,1",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:2,10,0|B:1,0,0|L:0,1/2,0",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:2,10,0|B:1,0,0|L:0,10,1",1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:2,10,1/2|B:2,2,2|L:0,1/2,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:2,10,10|B:1,2,2|L:0,1/2,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:2,10,10|B:2,1,2|L:0,1/2,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:2,10,10|B:2,2,1|L:0,1/2,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:2,10,10|B:2,2,2|L:0,1/2,10",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:2,10,1|B:0,1,0|L:0,1/2,1",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:2,10,1|B:0,1,0|L:0,10,2",1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:2,10,2|B:0,0,1|L:0,1/2,2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,1|R:2,10,2|B:1,0,1|L:0,10,0",1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:0,1/2,0|B:1,0,0|L:2,10,0",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:0,1/2,1/2|B:1,2,2|L:2,1/2,10",1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:0,1/2,1/2|B:2,2,2|L:2,10,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:0,1/2,10|B:1,1,2|L:2,1/2,10",1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:0,1/2,10|B:1,2,1|L:2,1/2,10",1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:0,1/2,10|B:1,2,2|L:2,10,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:0,1/2,10|B:2,1,2|L:2,10,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:0,1/2,10|B:2,2,1|L:2,10,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:0,1/2,10|B:2,2,2|L:2,10,10",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:0,1/2,1|B:0,1,0|L:2,10,1",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:0,1/2,2|B:0,0,1|L:2,10,2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:0,10,1/2|B:1,1,1|L:2,1/2,10",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:0,10,1/2|B:1,2,1|L:2,10,1/2",1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:0,10,1/2|B:2,1,1|L:2,10,1/2",1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:0,10,1/2|B:2,2,1|L:2,10,10",1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:1,1/2,0|B:0,1,0|L:0,1/2,1",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:1,1/2,0|B:0,1,0|L:0,10,2",1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:1,1/2,1|B:0,0,1|L:0,1/2,2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:1,1/2,1|B:1,0,1|L:0,10,0",1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:1,1/2,2|B:1,0,1|L:0,1/2,0",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:1,1/2,2|B:1,0,1|L:0,10,1",1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:1,10,0|B:1,0,0|L:0,1/2,0",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:1,10,0|B:1,0,0|L:0,10,1",1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:1,10,1/2|B:2,2,2|L:0,1/2,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:1,10,10|B:1,2,2|L:0,1/2,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:1,10,10|B:2,1,2|L:0,1/2,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:1,10,10|B:2,2,1|L:0,1/2,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:1,10,10|B:2,2,2|L:0,1/2,10",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:1,10,1|B:0,1,0|L:0,1/2,1",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:1,10,1|B:0,1,0|L:0,10,2",1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:1,10,2|B:0,0,1|L:0,1/2,2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:1,10,2|B:1,0,1|L:0,10,0",1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:2,1/2,0|B:0,1,0|L:1,1/2,1",1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:2,1/2,0|B:0,1,0|L:1,10,2",1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:2,1/2,1|B:0,0,1|L:1,1/2,2",1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:2,1/2,1|B:1,0,1|L:1,10,0",1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:2,1/2,2|B:1,0,1|L:1,1/2,0",1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:2,1/2,2|B:1,0,1|L:1,10,1",1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:2,10,0|B:1,0,0|L:1,1/2,0",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:2,10,0|B:1,0,0|L:1,10,1",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:2,10,1/2|B:2,2,2|L:1,1/2,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:2,10,10|B:1,2,2|L:1,1/2,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:2,10,10|B:2,1,2|L:1,1/2,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:2,10,10|B:2,2,1|L:1,1/2,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:2,10,10|B:2,2,2|L:1,1/2,10",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:2,10,1|B:0,1,0|L:1,1/2,1",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:2,10,1|B:0,1,0|L:1,10,2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:2,10,2|B:0,0,1|L:1,1/2,2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,1,2|R:2,10,2|B:1,0,1|L:1,10,0",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:0,1/2,0|B:1,0,0|L:2,10,0",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:0,1/2,1/2|B:1,2,2|L:2,1/2,10",1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:0,1/2,1/2|B:2,2,2|L:2,10,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:0,1/2,10|B:1,1,2|L:2,1/2,10",1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:0,1/2,10|B:1,2,1|L:2,1/2,10",1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:0,1/2,10|B:1,2,2|L:2,10,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:0,1/2,10|B:2,1,2|L:2,10,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:0,1/2,10|B:2,2,1|L:2,10,1/2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:0,1/2,10|B:2,2,2|L:2,10,10",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:0,1/2,1|B:0,1,0|L:2,10,1",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:0,1/2,2|B:0,0,1|L:2,10,2",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:0,10,1/2|B:1,1,1|L:2,1/2,10",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:0,10,1/2|B:1,2,1|L:2,10,1/2",1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:0,10,1/2|B:2,1,1|L:2,10,1/2",1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:0,10,1/2|B:2,2,1|L:2,10,10",1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:1,1/2,0|B:0,1,0|L:0,1/2,1",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:1,1/2,0|B:0,1,0|L:0,10,2",1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:1,1/2,0|B:1,0,0|L:0,1/2,1",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:1,1/2,1|B:0,1,0|L:0,1/2,2",2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:1,1/2,1|B:1,1,0|L:0,10,0",1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:1,1/2,2|B:1,0,1|L:0,1/2,0",2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:1,1/2,2|B:1,0,1|L:0,10,1",1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:2,1/2,0|B:0,1,0|L:1,1/2,1",1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:2,1/2,0|B:0,1,0|L:1,10,2",1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:2,1/2,1|B:0,0,1|L:1,1/2,2",1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:2,1/2,1|B:1,0,1|L:1,10,0",1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:2,1/2,2|B:1,0,1|L:1,1/2,0",1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:2,1/2,2|B:1,0,1|L:1,10,1",1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
main_target_le_5,G5_Kari_Culik_13,3->4,3,4,"T:2,2,1|R:2,10,0|B:1,0,0|L:1,1/2,0",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
